Date,Return
11/13/2013,-0.0026660168359328904
11/12/2013,-0.020039317213746372
11/11/2013,-0.0011761358734389976
11/08/2013,0.005382985330224273
11/07/2013,-0.00795255854372944
11/06/2013,0.014683286189502308
11/05/2013,-0.0012026347328240618
11/04/2013,0.004493319363361861
11/01/2013,0.0009063214031688501
10/31/2013,0.0034468126190734393
10/30/2013,-0.0001552733278345825
10/29/2013,0.00564813594371699
10/28/2013,-0.02049714505755951
10/25/2013,0.00019707141782254945
10/24/2013,0.01019502349249873
10/23/2013,0.005714024821825533
10/22/2013,-0.02366663062823149
10/21/2013,-0.0036743157434271896
10/18/2013,0.008083321227336486
10/17/2013,-0.12123669404679092
10/16/2013,0.010396166974848714
10/15/2013,-0.017839010798990744
10/14/2013,-0.006689291422424154
10/11/2013,-0.0047026068245907045
10/10/2013,-0.00430046655573196
10/09/2013,-0.014258767239109196
10/08/2013,-0.002558832140561045
10/07/2013,0.014138996807431399
10/04/2013,0.007635026441771082
10/03/2013,0.004287318155005172
10/02/2013,0.013583039893683166
10/01/2013,-0.0011148360841641061
09/30/2013,-0.012502813572499947
09/27/2013,0.0005480045739624801
09/26/2013,0.002031014815838623
09/25/2013,-0.0010703752491002924
09/24/2013,0.010954916853984852
09/23/2013,-0.0003834007178639254
09/20/2013,0.018736606001954183
09/19/2013,-0.005226337019708531
09/18/2013,0.005487559340726001
09/17/2013,-0.01905196096419624
09/16/2013,0.0018620956566862868
09/13/2013,0.0014756313082125467
09/12/2013,0.0044878323828069335
09/11/2013,0.003504773994885672
09/10/2013,-0.008391037326171118
09/09/2013,-0.0006976608839867064
09/06/2013,-0.009537801733934457
09/05/2013,-2.270619863493788e-05
09/04/2013,-0.009015874321723578
09/03/2013,-0.01290687497004066
08/30/2013,-0.015667453468377952
08/29/2013,0.010071980863853988
08/28/2013,-0.008042740459180646
08/27/2013,0.001885604528904903
08/26/2013,0.019102470959428828
08/23/2013,0.0044091596016386375
08/22/2013,0.004021956003561183
08/21/2013,-0.0050131076003377
08/20/2013,-0.004497702252144939
08/19/2013,0.0002657500001208158
08/16/2013,-0.010096429909124191
08/15/2013,0.0032092221618942964
08/14/2013,0.011806951921449798
08/13/2013,0.013152294493640642
08/12/2013,0.00483409772574617
08/09/2013,0.005533478489667491
08/08/2013,0.002526970727641756
08/07/2013,-0.0022517067280641294
08/06/2013,0.0066468263746599235
08/05/2013,0.009402475111024008
08/02/2013,0.0017348196604544657
08/01/2013,-0.002592145797945157
07/31/2013,-0.01821460578024845
07/30/2013,0.0035708018290058997
07/29/2013,-0.009709038475236322
07/26/2013,0.003490973921058443
07/25/2013,0.0026543442117955597
07/24/2013,0.017122843647121445
07/23/2013,0.0009968187100658063
07/22/2013,0.007634402803383546
07/19/2013,-0.015482545420856164
07/18/2013,0.01570374913660825
07/17/2013,0.008641923248374326
07/16/2013,0.0011539786392171512
07/15/2013,0.005524087537848578
07/12/2013,-0.0018276691684785587
07/11/2013,-0.0029902497626076606
07/10/2013,-0.015485081536969316
07/09/2013,-0.0008278148274606028
07/08/2013,-0.00016574126961797515
07/05/2013,-0.012816359494703835
07/03/2013,-0.007901591190533993
07/02/2013,-0.0046478579422138955
07/01/2013,0.0063129679394000535
06/28/2013,-0.008458394737412559
06/27/2013,-0.003748402503938208
06/26/2013,-0.0038993452448373806
06/25/2013,-0.008527442118495888
06/24/2013,0.004144546611497934
06/21/2013,0.012807675082912492
06/20/2013,0.004324978944526507
06/19/2013,0.01801661148930526
06/18/2013,-6.665838495488818e-05
06/17/2013,-0.015955614315348688
06/14/2013,-0.012648816051912731
06/13/2013,0.002239845722904167
06/12/2013,-0.005724021111819186
06/11/2013,0.008979587535398265
06/10/2013,0.011832063091454195
06/07/2013,-0.011783578893694547
06/06/2013,-0.01715303654444593
06/05/2013,-0.005713310397184589
06/04/2013,-0.000697939255811305
06/03/2013,0.009929019772168679
05/31/2013,0.004137715596794133
05/30/2013,-0.0005280305419707543
05/29/2013,-0.0028136402347457338
05/28/2013,0.014925564604377542
05/24/2013,-0.009021113170508872
05/23/2013,0.010843739614722674
05/22/2013,0.0075102615672764765
05/21/2013,0.019731926625725933
05/20/2013,0.0017200412680994706
05/17/2013,0.0007154527016993365
05/16/2013,-0.005840416082162819
05/15/2013,0.013298353778429398
05/14/2013,-0.03143390975710666
05/13/2013,-0.010787935923183401
05/10/2013,0.0030767752141567426
05/09/2013,-0.009940606865953818
05/08/2013,0.0024671321177900446
05/07/2013,-0.018772302998558477
05/06/2013,0.005039518466881425
05/03/2013,-0.018373845923519566
05/02/2013,-0.019048886136023912
05/01/2013,-0.011065405600668099
04/30/2013,0.005046098542224809
04/29/2013,-0.006682291516312109
04/26/2013,-0.021536845445564896
04/25/2013,0.009582971569253406
04/24/2013,0.005376324583886567
04/23/2013,-0.00682274394269772
04/22/2013,-0.009642300686377765
04/19/2013,-0.0002999979750086216
04/18/2013,-0.042456833097211544
04/17/2013,0.021738852227078637
04/16/2013,0.013813586476941418
04/15/2013,-0.014419500501080776
04/12/2013,0.010384540882050293
04/11/2013,0.00043036909256349235
04/10/2013,-0.00026570610073447365
04/09/2013,-0.015857154558735445
04/08/2013,-0.0036005226739152397
04/05/2013,0.010582685028981548
04/04/2013,0.015350211484515673
04/03/2013,0.013998769658580323
04/02/2013,0.008484241397824673
04/01/2013,-0.0145748989628745
03/28/2013,-0.008737024713643474
03/27/2013,0.010664935278319427
03/26/2013,0.012159591428078402
03/25/2013,-0.003421917807516978
03/22/2013,0.0008275829361115618
03/21/2013,0.0011723381908875258
03/20/2013,0.0042526646980803095
03/19/2013,-0.0041609613413086345
03/18/2013,-0.00435096926815409
03/15/2013,0.008059060493249658
03/14/2013,0.008891055154741263
03/13/2013,0.004588942433021932
03/12/2013,0.0027867949343963814
03/11/2013,0.008711869993380021
03/08/2013,-0.003952927607977456
03/07/2013,0.0012987793529720885
03/06/2013,-0.0014653023437241678
03/05/2013,0.008684376221042013
03/04/2013,-0.020391113646538346
03/01/2013,-0.01863661654946677
02/28/2013,-0.006189618286567423
02/27/2013,-0.0017723866310799111
02/26/2013,-0.012065803274891288
02/25/2013,0.0008100240473965743
02/22/2013,0.011305436027844349
02/21/2013,-0.0052269405814305515
02/20/2013,-0.0038590597186538805
02/19/2013,0.018158695038742786
02/15/2013,-0.0173018874997495
02/14/2013,-0.0063942744871644105
02/13/2013,-0.006295918374062935
02/12/2013,-0.0027590912584277423
02/11/2013,0.0022031296604454642
02/08/2013,0.0037704073473587767
02/07/2013,-0.014540948511671462
02/06/2013,-0.004884015436204507
02/05/2013,-0.005751971519613982
02/04/2013,-0.008775876489379724
02/01/2013,0.02184401144523177
01/31/2013,-0.02567050228050915
01/30/2013,-0.0024612909875886416
01/29/2013,-0.0001989487896726909
01/28/2013,-0.00391418363749472
01/25/2013,0.003916180341425914
01/24/2013,0.0007165478111945121
01/23/2013,-0.016852066595607774
01/22/2013,-0.05209714357677388
01/18/2013,0.0023333413105197987
01/17/2013,0.009666257742309574
01/16/2013,0.0054405632771496225
01/15/2013,0.013618822750917022
01/14/2013,-0.002317519503462151
01/11/2013,0.0231455248126601
01/10/2013,0.002013540692337232
01/09/2013,-0.004531505838153684
01/08/2013,-0.0065301050286629
01/07/2013,0.0019774392259079105
01/04/2013,0.004382403712060929
01/03/2013,-0.019377456082371677
01/02/2013,-0.0005804094087457831
12/31/2012,-0.02194261066185294
12/28/2012,-0.01041871416745083
12/27/2012,0.008971273098434346
12/26/2012,0.0036529032747541737
12/24/2012,0.0008887049387850015
12/21/2012,0.00863989796910879
12/20/2012,0.009404340165743425
12/19/2012,-0.0031147625145319328
12/18/2012,0.0013330537045600323
12/17/2012,-0.0004021290402846064
12/14/2012,-0.026110650546855133
12/13/2012,0.001054202555879756
12/12/2012,-0.007314618126553698
12/11/2012,-0.0009748698087338108
12/10/2012,-0.016444681077593226
12/07/2012,-0.0017653770499921264
12/06/2012,0.010113861908820366
12/05/2012,-0.004789210522934365
12/04/2012,0.004666897156380649
12/03/2012,0.0061068007556370155
11/30/2012,0.004487576549194863
11/29/2012,-0.009278672670116717
11/28/2012,-0.01188054088170352
11/27/2012,-0.018956538840960498
11/26/2012,-0.014253540779118558
11/23/2012,0.010315395359006389
11/21/2012,-0.0031438601581940755
11/20/2012,0.0061573081794349845
11/19/2012,-0.0026269702878531993
11/16/2012,-0.03147215618666739
11/15/2012,0.00012363144398081316
11/14/2012,0.008172940982784935
11/13/2012,0.0099608923602585
11/12/2012,0.010393814772454294
11/09/2012,-0.004310004696769713
11/08/2012,-0.016198354426024845
11/07/2012,0.022735249251625952
11/06/2012,0.021885197514694938
11/05/2012,0.0018189000831284267
11/02/2012,0.007262490435326299
11/01/2012,-0.0004797492934087435
10/31/2012,-0.01060222009458936
10/26/2012,-0.007570142686002156
10/25/2012,0.00386575842358517
10/24/2012,-0.000678663140542273
10/23/2012,0.0045031206345990124
10/22/2012,-0.002469287081074227
10/19/2012,0.004597208525878238
10/18/2012,0.01937552088682293
10/17/2012,0.08703594470337063
10/16/2012,-0.01428210375442652
10/15/2012,-0.004995310591355694
10/12/2012,0.005087853504411108
10/11/2012,0.009036543249756675
10/10/2012,-0.009208502452047549
10/09/2012,-0.0006311871415480555
10/08/2012,0.01847888606394301
10/05/2012,0.01294469776986011
10/04/2012,0.0005210615742152495
10/03/2012,-0.007226041390399903
10/02/2012,-0.007226251766446955
10/01/2012,0.006327667484763298
09/28/2012,-0.009556554988133691
09/27/2012,0.0026507920957278526
09/26/2012,-0.0040184768005781515
09/25/2012,-0.005707076975207777
09/24/2012,0.0002936614471373968
09/21/2012,-0.02053696489434868
09/20/2012,-0.007997389884547394
09/19/2012,-0.0008514947052699502
09/18/2012,-0.012673508022428255
09/17/2012,-0.011555434323109952
09/14/2012,-0.0004224726662731863
09/13/2012,-0.005129154035154869
09/12/2012,-0.021471791184138927
09/11/2012,0.0018960519019906544
09/10/2012,0.012395462349178895
09/07/2012,0.007677288580844001
09/06/2012,-0.009558872311666921
09/05/2012,-0.026708586272412016
09/04/2012,0.00047006273491004226
08/31/2012,0.005946750553999407
08/30/2012,-0.004977376450216264
08/29/2012,0.009285841728514547
08/28/2012,-0.015639262290580293
08/27/2012,-0.011856841557463391
08/24/2012,0.01406117085995638
08/23/2012,-0.002696631535077954
08/22/2012,0.0005614967497031589
08/21/2012,-0.011326381698538406
08/20/2012,0.009006625193911507
08/17/2012,0.002368427565422416
08/16/2012,-0.006305893031573356
08/15/2012,-0.007921327104661757
08/14/2012,0.0016778425064208026
08/13/2012,-0.012936377545242758
08/10/2012,-0.027287470540952624
08/09/2012,0.0005451729890966772
08/08/2012,-0.00018683847195757018
08/07/2012,-0.00263140223164874
08/06/2012,0.003559493224519757
08/03/2012,-0.0023179116210428024
08/02/2012,-0.01961547999686477
08/01/2012,0.0062505277231036235
07/31/2012,0.00045830935681915805
07/30/2012,-0.001058476983581513
07/27/2012,0.004206893522859035
07/26/2012,-0.0340179011957476
07/25/2012,-0.008755098639013558
07/24/2012,-0.0006907429925055909
07/23/2012,0.013068433450555344
07/20/2012,-0.007619696134261405
07/19/2012,-0.029075743149844912
07/18/2012,-0.020739822668518555
07/17/2012,-0.006939188300579919
07/16/2012,-0.0031383507838332165
07/13/2012,0.002782939459075621
07/12/2012,-0.010476669824178456
07/11/2012,0.0012445450873620214
07/10/2012,0.018400199591906682
07/09/2012,0.007409387109915688
07/06/2012,-5.122427153434095e-05
07/05/2012,0.016963055005054975
07/03/2012,-0.013575687790887808
07/02/2012,-0.01252063376558065
06/29/2012,-0.0006890845634855504
06/28/2012,-0.02716917513775144
06/27/2012,0.008842672869579335
06/26/2012,-0.008115182866796722
06/25/2012,-0.007048263039144988
06/22/2012,0.019225972703356787
06/21/2012,-0.010971507375734331
06/20/2012,0.02176185963007114
06/19/2012,0.006960843824381731
06/18/2012,-0.018365276803913172
06/15/2012,-0.011106277702015145
06/14/2012,-0.009672149699452202
06/13/2012,0.003649095053104087
06/12/2012,0.007146748457004264
06/11/2012,0.006016681985371881
06/08/2012,0.0210202633078725
06/07/2012,-0.0038246566297470692
06/06/2012,0.004046790471902054
06/05/2012,-0.01749995509412893
06/04/2012,0.014340491003986187
06/01/2012,-0.013152594363974235
05/31/2012,0.01730353218021434
05/30/2012,0.012688066135053971
05/29/2012,0.010387154080403332
05/25/2012,-0.004727920526593042
05/24/2012,0.02050606482789027
05/23/2012,0.009608124629401322
05/22/2012,-0.014209339852082194
05/21/2012,0.02215382496709133
05/18/2012,-0.022325007814863854
05/17/2012,0.037724867619894714
05/16/2012,0.0094374286613013
05/15/2012,-0.028333874404737953
05/14/2012,-0.01163454198236021
05/11/2012,0.0020364150186123788
05/10/2012,0.013928654124265902
05/09/2012,-0.007349355621127052
05/08/2012,0.005975536394889737
05/07/2012,-0.008551098491648187
05/04/2012,-0.017414160833166558
05/03/2012,0.023535456405401774
05/02/2012,-0.006153562682620366
05/01/2012,-0.004660320466008603
04/30/2012,0.0006949107133153006
04/27/2012,0.01674793753982861
04/26/2012,0.0007967586681145748
04/25/2012,-0.009342434713313
04/24/2012,-0.013858838127944941
04/23/2012,-0.0061037736683973885
04/20/2012,-0.002576960889321717
04/19/2012,0.005435703116062613
04/18/2012,0.013599202036850637
04/17/2012,0.003489959979975716
04/16/2012,-0.005741766478165113
04/13/2012,0.030574046597451984
04/12/2012,0.04228309769145307
04/11/2012,-0.02311797811272653
04/10/2012,-0.014309015673411758
04/09/2012,0.006349122796192626
04/05/2012,0.0023460051304920394
04/04/2012,0.004475620625286474
04/03/2012,0.011760959853124642
04/02/2012,0.006691345538534369
03/30/2012,-0.008780008051249984
03/29/2012,0.011181402310096249
03/28/2012,0.01133544887969259
03/27/2012,-0.01332800782373534
03/26/2012,0.0035701456469332624
03/23/2012,-0.010379853036309212
03/22/2012,0.005384463661604444
03/21/2012,-0.009395606136906053
03/20/2012,-0.010140933265005724
03/19/2012,0.0007734781344218727
03/16/2012,-0.014101394234416417
03/15/2012,-0.006255576384846054
03/14/2012,-0.008275214579911023
03/13/2012,0.0029059093588058704
03/12/2012,-0.020444250723896742
03/09/2012,-0.008097084745197582
03/08/2012,0.011478528910511864
03/07/2012,-0.000560027480183649
03/06/2012,-0.003032302257482409
03/05/2012,0.015356388548563818
03/02/2012,0.011396039122881582
03/01/2012,0.0018510822282370946
02/29/2012,-0.0066677679148816945
02/28/2012,0.00022642557500253922
02/27/2012,-0.01468327073490786
02/24/2012,0.0009683616684587326
02/23/2012,-0.006214185364755526
02/22/2012,0.003019278843301886
02/21/2012,0.009968061907737897
02/17/2012,-0.015244242414219634
02/16/2012,0.0031092961921748573
02/15/2012,-0.0015828090833603858
02/14/2012,0.00693574624671116
02/13/2012,0.004001504242155111
02/10/2012,-0.010274366310761956
02/09/2012,0.009159711404824127
02/08/2012,-0.0026329696837707607
02/07/2012,-0.005050493676872213
02/06/2012,0.0038235308052896595
02/03/2012,-0.02094926811590085
02/02/2012,-0.018815085053162876
02/01/2012,-0.007314898819501217
01/31/2012,-0.0012395607195454632
01/30/2012,-0.0041716009400312015
01/27/2012,0.003964039056485161
01/26/2012,-0.020483457698197035
01/25/2012,0.0024467844400724264
01/24/2012,0.020088142967403685
01/23/2012,0.007901047219272228
01/20/2012,0.000802733916676514
01/19/2012,0.0914350510387167
01/18/2012,-0.010413249180844233
01/17/2012,-0.00684143429001781
01/13/2012,-0.005711295718591519
01/12/2012,0.007440111716399973
01/11/2012,-0.005844612918374296
01/10/2012,-0.004505048860745944
01/09/2012,-0.0010912927675322402
01/06/2012,0.0442759505122745
01/05/2012,0.013830331049366814
01/04/2012,0.014066598667052507
01/03/2012,-0.0042946522624451155
12/30/2011,-0.02932025328902422
12/29/2011,-0.00541880876273826
12/28/2011,-0.00420293076786815
12/27/2011,0.0008597255904659156
12/23/2011,-0.011105013485765203
12/22/2011,-0.005433191154075234
12/21/2011,-0.006161710866448413
12/20/2011,0.007270479819991667
12/19/2011,-0.013547612841367265
12/16/2011,0.006641665367776517
12/15/2011,-0.010256199563432674
12/14/2011,-0.0023727733464020202
12/13/2011,0.012231672224320539
12/12/2011,-0.0003836634640385979
12/09/2011,0.003246042591407747
12/08/2011,-0.01812188748770906
12/07/2011,0.011914669559845582
12/06/2011,0.0006095043420384613
12/05/2011,0.0030139425582408224
12/02/2011,-0.008455238120958821
12/01/2011,-0.010622826076770082
11/30/2011,-0.023428960447923183
11/29/2011,-0.027461294421584414
11/28/2011,0.009023381749863562
11/25/2011,-0.04282622034729475
11/23/2011,0.012628750242568699
11/22/2011,0.017347457388211182
11/21/2011,0.0016207474674085462
11/18/2011,0.023995583160153728
11/17/2011,0.010069290929416073
11/16/2011,0.01764109863099165
11/15/2011,0.008324189206403132
11/14/2011,-0.0057740467888753744
11/11/2011,-0.00758563719521938
11/10/2011,-0.021813019614551822
11/09/2011,0.0098642263670351
11/08/2011,0.018953231520289077
11/07/2011,-0.006548602504726092
11/04/2011,-0.020038447627526105
11/03/2011,0.00228133705695154
11/02/2011,-0.021221823272619025
11/01/2011,-0.010550171872279503
10/31/2011,0.024176938640303812
10/28/2011,0.012655223349816867
10/27/2011,-0.0024494751977847617
10/26/2011,-0.020645763258127347
10/25/2011,-0.005372495020924879
10/24/2011,0.02273812581112903
10/21/2011,-0.009942624312149822
10/20/2011,-0.011549769522221719
10/19/2011,-0.005088515813824926
10/18/2011,0.016893421489310022
10/17/2011,-0.013716977332462485
10/14/2011,0.015916672719417154
10/13/2011,-0.055249464885143346
10/12/2011,-0.01876594859208431
10/11/2011,-0.009699247821992852
10/10/2011,-0.011064457277851403
10/07/2011,-0.04104844394993512
10/06/2011,-0.0007958900244578647
10/05/2011,-0.019447853170213913
10/04/2011,-0.005547862768363074
10/03/2011,-0.01271168480777085
09/30/2011,0.03939290958543014
09/29/2011,0.024192378378977693
09/28/2011,0.002540216598178725
09/27/2011,0.01985482503778615
09/26/2011,-0.013813181908248689
09/23/2011,-0.011995007448534272
09/22/2011,-0.009229169633254266
09/21/2011,0.03560876344687059
09/20/2011,0.013779613145818607
09/19/2011,7.318642881238962e-05
09/16/2011,1.8266886447324182e-05
09/15/2011,-0.0075364032108760385
09/14/2011,-0.019334226168128067
09/13/2011,-0.004792578079219133
09/12/2011,0.0011330191533732103
09/09/2011,-0.009941115006765281
09/08/2011,0.01926268203421404
09/07/2011,-0.0017384242539797408
09/06/2011,-0.02218983068946123
09/02/2011,0.0050940649707054055
09/01/2011,0.014594949096728396
08/31/2011,0.015887317697824758
08/30/2011,-0.0004806368125230618
08/29/2011,-0.0029961190333140228
08/26/2011,-0.02266826547115536
08/25/2011,-0.012944659797325031
08/24/2011,0.0062494986731556415
08/23/2011,-0.008542108824161282
08/22/2011,-0.039801779253422
08/19/2011,-0.014553273287208627
08/18/2011,0.02843640082521787
08/17/2011,0.05599343392083832
08/16/2011,0.010972582712840797
08/15/2011,0.03382189316794479
08/12/2011,0.011736601032798524
08/11/2011,-0.002908940794937527
08/10/2011,-0.02333986452951623
08/09/2011,0.044443661812127146
08/08/2011,-0.04776686848318738
08/05/2011,0.060474035555777614
08/04/2011,-0.0026250687866474346
08/03/2011,0.04095100021934171
08/02/2011,-0.014588309241062785
08/01/2011,0.024257271575273666
07/29/2011,-0.005076031659611743
07/28/2011,0.012009432574563314
07/27/2011,-0.006088889307168478
07/26/2011,0.025196785123741097
07/25/2011,-0.005686587279115643
07/22/2011,-0.001211657814380881
07/21/2011,-0.018180986593721596
07/20/2011,-0.01917653467724082
07/19/2011,0.01209369659787372
07/18/2011,-0.012629692821759336
07/15/2011,0.0045047448319933915
07/14/2011,-0.1149226104014608
07/13/2011,0.017620185988419322
07/12/2011,-0.007895813369375297
07/11/2011,-0.01260269614328241
07/08/2011,0.008932580278717543
07/07/2011,0.02746287772312337
07/06/2011,-0.020563428370548642
07/05/2011,-0.005454318702845607
07/01/2011,-0.021429602163443782
06/30/2011,-0.028117409913758013
06/29/2011,-0.01739799801052026
06/28/2011,-0.00787829534535046
06/27/2011,-0.021979124404997635
06/24/2011,-0.01640428036986837
06/23/2011,0.011244898461723605
06/22/2011,0.014139360634685703
06/21/2011,0.012299582930186364
06/20/2011,-0.017079150097979695
06/17/2011,0.0009079962292825465
06/16/2011,0.031648209988947705
06/15/2011,0.005156202423974198
06/14/2011,0.0107763976188728
06/13/2011,-0.0071601355931007376
06/10/2011,0.009470404023079824
06/09/2011,0.01417050589617684
06/08/2011,0.004721923020694107
06/07/2011,-0.00026963733558546944
06/06/2011,0.003911220153320047
06/03/2011,0.003876702145092702
06/02/2011,0.009520460105242509
06/01/2011,-0.004658549040294416
05/31/2011,0.006506847028379664
05/27/2011,-0.015349106192069773
05/26/2011,-0.005317693331930864
05/25/2011,0.002972211154113864
05/24/2011,-0.0027132413700358357
05/23/2011,0.00025084252005687043
05/20/2011,0.010879759339314359
05/19/2011,0.013777865247627707
05/18/2011,-0.0027106035221001164
05/17/2011,0.0012268742863487132
05/16/2011,-0.022697314537421236
05/13/2011,0.021469087402249436
05/12/2011,0.010386232275751415
05/11/2011,0.0007475804129286359
05/10/2011,0.013465250467752812
05/09/2011,-0.009176944512588662
05/06/2011,-0.004426390185019191
05/05/2011,-0.0019242129263888014
05/04/2011,0.0028450407102800835
05/03/2011,-0.003546237926718547
05/02/2011,0.008747168020713448
04/29/2011,0.010286643818097945
04/28/2011,-0.01126632531489476
04/27/2011,-0.00039026598608034877
